,neighborhood,name,distance,category,address,display_phone,price,rating,review_count,url,latitude,longitude
3137,LENTS/POWELLHURST-GILBERT,L&L Hawaiian Barbecue,1853.64569777,Hawaiian,4328 SE 82nd Ave,(503) 200-5599,$,2.5,91,https://www.yelp.com/biz/l-and-l-hawaiian-barbecue-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.490464,-122.57835
3138,LENTS/POWELLHURST-GILBERT,Traditional Russian Cuisine,1856.56069531,Russian,5235 NE Sandy Blvd,(503) 449-1531,$$,4.5,19,https://www.yelp.com/biz/traditional-russian-cuisine-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.4648256,-122.5790503
3139,LENTS/POWELLHURST-GILBERT,Subway,1887.12157911,Sandwiches,4328 SE 82nd Ave,(503) 771-5042,$$,2.5,8,https://www.yelp.com/biz/subway-portland-28?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.491236,-122.5786851
3140,LENTS/POWELLHURST-GILBERT,Gyro House Mediterranean Grill,1948.22451742,Mediterranean,8140 SE Cora St,(503) 206-8000,$,4.0,201,https://www.yelp.com/biz/gyro-house-mediterranean-grill-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.4911995,-122.5790863
3141,LENTS/POWELLHURST-GILBERT,The Good & Evil Wrap,1955.76910334,Food Trucks,8145 SE 82nd Ave,(503) 707-4695,$,4.5,63,https://www.yelp.com/biz/the-good-and-evil-wrap-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.463878,-122.579423
3142,LENTS/POWELLHURST-GILBERT,Teppanyaki Hut,1983.74619177,Japanese,8145 SE 82nd Ave,(503) 984-6188,$,4.0,18,https://www.yelp.com/biz/teppanyaki-hut-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.4636499998,-122.579589933
3143,LENTS/POWELLHURST-GILBERT,The Rock House Grill,1987.04131542,Burgers,8145 SE 82nd Ave,(503) 564-8548,$,4.5,63,https://www.yelp.com/biz/the-rock-house-grill-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.4635145966,-122.579423096
3144,LENTS/POWELLHURST-GILBERT,When Pigs Fry,1989.64989463,Food Trucks,8145 SE 82nd Ave,(971) 280-0895,$$,5.0,15,https://www.yelp.com/biz/when-pigs-fry-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.4636497498,-122.579589844
3145,LENTS/POWELLHURST-GILBERT,Mizu Ramen,1989.64989463,Ramen,8145 SE 82nd Ave,(503) 484-0776,$,4.5,55,https://www.yelp.com/biz/mizu-ramen-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.46365,-122.57959
3146,LENTS/POWELLHURST-GILBERT,"Ooh, Pasta!",1989.64989463,Italian,8145 SE 82nd Ave,(503) 898-0369,$,4.5,66,https://www.yelp.com/biz/ooh-pasta-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.4635179,-122.5794757
3147,LENTS/POWELLHURST-GILBERT,Best Taste of India,1989.64989463,Indian,8145 SE 82nd Ave,(971) 325-8899,$,4.5,43,https://www.yelp.com/biz/best-taste-of-india-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.46365,-122.57959
3148,LENTS/POWELLHURST-GILBERT,Oc House,2009.67861373,Vietnamese,4229 SE 82nd Ave,(503) 841-5610,$$,4.0,31,https://www.yelp.com/biz/oc-house-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.49162,-122.57932
3149,LENTS/POWELLHURST-GILBERT,Hometown Pizza,2024.78999446,Pizza,5902 SE 72nd Ave,(503) 771-1983,$,4.0,37,https://www.yelp.com/biz/hometown-pizza-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.480235,-122.589143
3150,LENTS/POWELLHURST-GILBERT,Wingstop,2034.8082969,Chicken Wings,4124 SE 82nd Ave,(503) 771-9464,$$,3.5,99,https://www.yelp.com/biz/wingstop-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.4926287847,-122.578061576
3151,LENTS/POWELLHURST-GILBERT,Tina's Corner,2051.73372568,Desserts,5515 SE 122nd Ave,(503) 760-4353,$,3.5,74,https://www.yelp.com/biz/tinas-corner-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.48284,-122.53842
3152,LENTS/POWELLHURST-GILBERT,Fujiyama Sushi Bar & Grill,2052.58973362,Sushi Bars,4124 SE 82nd Ave,(503) 775-2019,$$,3.5,197,https://www.yelp.com/biz/fujiyama-sushi-bar-and-grill-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.492727241,-122.578268873
3153,LENTS/POWELLHURST-GILBERT,Lee's Sandwiches,2060.6874497,Sandwiches,4124 SE 82nd Ave,(503) 206-4218,$,3.0,120,https://www.yelp.com/biz/lees-sandwiches-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.492927066,-122.578023827
3154,LENTS/POWELLHURST-GILBERT,Happy Teriyaki # 5,2076.76668751,Restaurants,4104 SE 82nd Ave,(503) 772-4651,$,3.5,19,https://www.yelp.com/biz/happy-teriyaki-5-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.492576,-122.5786551
3155,LENTS/POWELLHURST-GILBERT,Arleta Library Bakery Cafe,2111.52440816,Breakfast & Brunch,5513 SE 72nd Ave,(503) 774-4470,$$,4.0,386,https://www.yelp.com/biz/arleta-library-bakery-cafe-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.48285,-122.58956
3156,LENTS/POWELLHURST-GILBERT,KingPins,2122.48900251,Arcades,3550 SE 92nd Ave,(503) 788-7889,$$,4.5,58,https://www.yelp.com/biz/kingpins-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.4963951111,-122.567962646
3157,LENTS/POWELLHURST-GILBERT,Qué Bacano!,2153.3527641,Colombian,7238 SE Foster Rd,(971) 300-1248,$,4.0,19,https://www.yelp.com/biz/qu%C3%A9-bacano-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.4859695,-122.5886307
3158,LENTS/POWELLHURST-GILBERT,Jouk Li Jou,2156.0488914,Haitian,7238 SE Foster Rd,(503) 957-6184,$,4.5,35,https://www.yelp.com/biz/jouk-li-jou-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.4859526,-122.5883312
3159,LENTS/POWELLHURST-GILBERT,Portland Mercado,2156.0488914,Mexican,7238 SE Foster Rd,,$,4.5,114,https://www.yelp.com/biz/portland-mercado-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.48597,-122.58863
3160,LENTS/POWELLHURST-GILBERT,Izzy's Pizza & Buffet,2175.78294035,Pizza,3846 SE 82nd Ave,(503) 771-9919,$$,2.5,54,https://www.yelp.com/biz/izzys-pizza-and-buffet-portland-eastport-plaza?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.494438676,-122.577335605
3161,LINNTON,Decoy,1013.33815094,Chinese,10710 NW Saint Helens Rd,(503) 286-2655,$,4.0,37,https://www.yelp.com/biz/decoy-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.59908,-122.78561
3162,LINNTON,The Lighthouse Restaurant & Bar,1085.55717078,Bars,10808 NW Saint Helens Rd,(503) 240-8827,$$,4.5,23,https://www.yelp.com/biz/the-lighthouse-restaurant-and-bar-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.599647522,-122.78604126
3163,LINNTON,Your Inn Tavern,1434.26344195,Bars,7004 N Catlin Ave,(503) 285-0420,$,4.0,19,https://www.yelp.com/biz/your-inn-tavern-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5937194824,-122.761634827
3164,LINNTON,Occidental Brewing Wursthaus,1459.96798136,German,6635 North Baltimore Ave,(503) 286-3686,$$,4.0,48,https://www.yelp.com/biz/occidental-brewing-wursthaus-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.58934,-122.76146
3165,LINNTON,Dub's St John's,1620.79302904,Comfort Food,9520 N Lombard St,(503) 998-8230,$$,4.5,137,https://www.yelp.com/biz/dubs-st-johns-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5948677063,-122.759803772
3166,LINNTON,St John's Kitchen,1665.42871768,Asian Fusion,9501 N Lombard St,(503) 289-6467,$,3.5,32,https://www.yelp.com/biz/st-johns-kitchen-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.59488,-122.75907
3167,LINNTON,Sila Thai,1759.88635404,Thai,8901-8915 N Ivanhoe St,(503) 757-5410,$,4.5,66,https://www.yelp.com/biz/sila-thai-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5917024,-122.7571774
3168,LINNTON,Taste Of Casablanca,1760.05018485,Food Trucks,8928 N Lombard St,(503) 734-5181,$,4.5,12,https://www.yelp.com/biz/taste-of-casablanca-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5914790054,-122.757162087
3169,LINNTON,Uncle Tsang's Kitchen,1792.07106189,Chinese,8926 N Lombard St,,$,4.5,51,https://www.yelp.com/biz/uncle-tsangs-kitchen-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5917327,-122.7567689
3170,LINNTON,Skyline Tavern,1848.22350944,Dive Bars,8031 NW Skyline Blvd,(503) 286-4788,$,4.0,54,https://www.yelp.com/biz/skyline-tavern-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.57952,-122.79755
3171,LINNTON,Pizza Nostra,1867.0753182,Pizza,7237 N Philadelphia Ave,(503) 774-3333,$,3.5,36,https://www.yelp.com/biz/pizza-nostra-portland-4?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5895935,-122.755854
3172,LINNTON,48 North,1868.52662101,Pizza,8801 N Lombard St,(503) 477-4646,,4.5,4,https://www.yelp.com/biz/48-north-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.59135,-122.75565
3173,LINNTON,The Sudra,1869.51733071,Indian,8777 N Lombard St,(971) 386-5138,$$,4.0,55,https://www.yelp.com/biz/the-sudra-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.591107825,-122.755746198
3174,LINNTON,Anna Bannanas,1869.61340831,Breakfast & Brunch,8716 N Lombard St,(503) 286-2030,$,3.5,143,https://www.yelp.com/biz/anna-bannanas-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.59068,-122.75575
3175,LINNTON,87th & Meatballs,1879.51084931,Italian,8737 N Lombard St,(971) 512-0007,$,4.5,52,https://www.yelp.com/biz/87th-and-meatballs-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5908973515,-122.755522728
3176,LINNTON,Wicked Smart Pizza,1888.78998188,Pizza,8704 N Lombard St,(503) 807-5820,$,5.0,10,https://www.yelp.com/biz/wicked-smart-pizza-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5905761719,-122.755645752
3177,LINNTON,Homegrown Smoker,1897.92041144,Vegan,8638 N Lombard St,(503) 477-7274,$,4.5,363,https://www.yelp.com/biz/homegrown-smoker-portland-4?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5903293,-122.7553919
3178,LINNTON,Tienda Santa Cruz,1904.7992134,Mexican,8630 N Lombard St,(503) 286-7302,$,4.5,361,https://www.yelp.com/biz/tienda-santa-cruz-portland-4?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.59024,-122.75531
3179,LINNTON,Thai Cottage,1923.08533915,Thai,8620 N Lombard St,(503) 289-1708,$$,3.5,182,https://www.yelp.com/biz/thai-cottage-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5900993347,-122.755180359
3180,LINNTON,The Great North,1942.56479051,Coffee & Tea,7373 N Burlington Ave,(971) 258-2202,$,5.0,24,https://www.yelp.com/biz/the-great-north-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.59047,-122.75476
3181,LINNTON,Girasole Restaurant and Bar,2028.45896779,Pizza,8438 N Lombard,(503) 954-1671,$$,3.0,133,https://www.yelp.com/biz/girasole-restaurant-and-bar-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5897766,-122.7537549
3182,LINNTON,John Street Cafe,2103.69158944,American (Traditional),8338 N Lombard St,(503) 247-1066,$$,4.0,191,https://www.yelp.com/biz/john-street-cafe-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5894709,-122.7528131
3183,LINNTON,The Jamaica House,2136.93105874,Caribbean,8307 N Ivanhoe St,(503) 462-9710,$,4.5,53,https://www.yelp.com/biz/the-jamaica-house-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.58891,-122.75249
3184,LINNTON,The Fixin' To,2216.46818209,Southern,8218 N Lombard,(503) 477-4995,$,3.5,105,https://www.yelp.com/biz/the-fixin-to-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5888671875,-122.75138855
3185,LINNTON,Iman's Beirut Kitchen,2345.64781174,Lebanese,9440 N St Louis Ave,(503) 285-6028,$,5.0,19,https://www.yelp.com/biz/imans-beirut-kitchen-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5962036558,-122.75057707
3186,LINNTON,Kung Food Restaurant,2393.55416206,Asian Fusion,8071 N Lombard Way,(503) 286-3131,$,3.5,162,https://www.yelp.com/biz/kung-food-restaurant-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.58982,-122.74895
3187,LINNTON,Mama San Soul Shack,2427.78562853,Asian Fusion,8037 N Lombard St,(503) 719-4288,$$,4.0,138,https://www.yelp.com/biz/mama-san-soul-shack-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5895252,-122.7486342
3188,LINNTON,Leisure Public House,2461.97766617,Pubs,8002 N Lombard St,(503) 289-7606,$,4.5,195,https://www.yelp.com/biz/leisure-public-house-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5890693665,-122.748268127
3189,LINNTON,Gabagool,2497.46039449,Italian,7955 N Lombard St,(503) 894-9096,$$,4.5,116,https://www.yelp.com/biz/gabagool-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5891840905,-122.747680619
3190,LINNTON,Cathedral Coffee,2703.51819595,Coffee & Tea,7530 N Willamette Blvd,(503) 935-4312,$,4.5,134,https://www.yelp.com/biz/cathedral-coffee-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5843351453,-122.746332038
3191,LINNTON,Chowdah,2885.35382107,Food Stands,7316 N Lombard St,(503) 867-2475,$,4.5,64,https://www.yelp.com/biz/chowdah-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5876410292,-122.742990641
3192,LINNTON,Che' Cafe,2902.16579138,American (New),7316 N Lombard St,(503) 477-0322,$,4.5,91,https://www.yelp.com/biz/che-cafe-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5876212838,-122.742777848
3193,LINNTON,DeHomis,2932.89967923,Japanese,7316 N Lombard St,(503) 572-0425,$,4.5,10,https://www.yelp.com/biz/dehomis-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.58762,-122.74223
3194,LINNTON,Pizza Creature,2932.89967923,Pizza,7316 N Lombard St,(503) 616-5552,$,4.5,10,https://www.yelp.com/biz/pizza-creature-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5875710215,-122.742388621
3195,LINNTON,Falafel House,2933.43446291,Falafel,7316 N Lombard St,(503) 714-6287,$,4.5,79,https://www.yelp.com/biz/falafel-house-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5876159668,-122.742233276
3196,LINNTON,Paiku,2933.43446291,Food Trucks,7316 N Lombard Ave,(503) 860-4773,$,4.5,31,https://www.yelp.com/biz/paiku-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5876159668,-122.742233276
3197,LINNTON,Kazumi,2939.67162101,Sushi Bars,7316 N Lombard St,(503) 309-2548,$,5.0,48,https://www.yelp.com/biz/kazumi-st-johns?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5878521,-122.742246
3198,LINNTON,Arlo's Fish & Chips,2940.13478906,Food Stands,7316 North Lombard St,(971) 813-9711,$$,4.5,18,https://www.yelp.com/biz/arlos-fish-and-chips-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.587773722,-122.742259854
3199,LINNTON,Big Kahuna's BBQ & Catering,3068.55802892,Hawaiian,7123 N Lombard St,(503) 522-4012,$,4.0,97,https://www.yelp.com/biz/big-kahunas-bbq-and-catering-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.587602,-122.7406211
3200,LINNTON,Rose City Taqueria,3457.71205152,Mexican,7007 N Fessenden St,(503) 247-3333,$,4.5,111,https://www.yelp.com/biz/rose-city-taqueria-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5937805,-122.7355118
3201,LINNTON,Drunken Noodle,4069.77720592,Thai,5907 N Lombard St,(503) 830-1515,$$,4.0,136,https://www.yelp.com/biz/drunken-noodle-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5841549486,-122.728454545
3202,LINNTON,The Fishwife,4377.21457601,Seafood,5328 N Lombard St,(503) 285-7150,$$,4.0,212,https://www.yelp.com/biz/the-fishwife-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5824813843,-122.724891663
3203,LINNTON,Louie's Pizza & Catering,4778.86351437,Pizza,4940 N Lombard St,(503) 289-1117,$$,4.0,60,https://www.yelp.com/biz/louies-pizza-and-catering-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5807,-122.72
3204,LINNTON,East Side Delicatessen,4885.53185704,Delis,4823 N Lombard St,(503) 247-3354,$,4.0,185,https://www.yelp.com/biz/east-side-delicatessen-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5808,-122.71871
3205,LINNTON,The Pumpkin Patch,5744.61122843,Fruits & Veggies,16511 NW Gillihan Rd,(503) 621-3874,$,4.0,86,https://www.yelp.com/biz/the-pumpkin-patch-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.6421234845,-122.789704737
3206,LINNTON,Bethany Public House,5798.55244282,Gastropubs,4840 NW Bethany Blvd,(971) 371-2954,$$,3.5,163,https://www.yelp.com/biz/bethany-public-house-portland-5?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5556175656,-122.834583564
3207,LINNTON,Bethany's Table,5875.43109742,American (New),15325 NW Central Dr,(503) 614-0267,$$,3.5,133,https://www.yelp.com/biz/bethanys-table-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5547981262,-122.834846497
3208,LINNTON,Khao San Bethany,5884.54301956,Tapas/Small Plates,15325 NW Central Dr,(503) 352-5181,$$,4.0,88,https://www.yelp.com/biz/khao-san-bethany-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5547065735,-122.835174561
